species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
Melanostoma_sp. LEMA,0.004489198422716877,0.014563106796116507,0.2,1,1,1,-0.01007390837339963,0.3082582916932255,9
Meligethes_sp. LEMA,0.01196045351701301,0.028182591056331655,1.1333333333333333,1,4,4,-0.016222137539318643,0.4243915505535432,9
Meligethes_sp. LEMA,0.01196045351701301,0.014563106796116507,1.1333333333333333,1,4,4,-0.002602653279103497,0.8212844748348932,9
D2 LEMA,0.00836630806118501,0.020662420834607762,0.20285714285714285,1,2,2,-0.012296112773422753,0.40490454280033683,9
D3 LEMA,0.006711499906946034,0.0164133587939728,0.06,1,1,1,-0.009701858887026765,0.40890472152540674,9
D5 LEMA,0.00503517290196591,0.009045186801120188,0.08333333333333333,1,1,1,-0.004010013899154278,0.5566687579456443,9
D6 LEMA,0.0035529561093328877,0.008328262455133793,0.02,1,1,1,-0.004775306345800905,0.4266143302367636,9
E1 LEMA,0.00513222800813946,0.0123708106245533,0.04,1,1,1,-0.007238582616413839,0.41486594241068836,9
E2 LEMA,0.007241041361464079,0.017368364975345132,0.3628571428571429,1,3,3,-0.010127323613881052,0.41690978809709117,9
E3 LEMA,0.03041871460514148,0.06430274789551954,2.675238095238095,1,5,5,-0.03388403329037806,0.4730546609697995,9
Eupeodes_corollae LEMA,0.008673797805252988,0.008490124725036716,0.7912087912087913,1.5,2,2,1.8367308021627164e-4,1.0216337316782442,9
Melyridae LEMA,0.010809509760263621,0.01689894560368158,0.945054945054945,1.5,2,2,-0.006089435843417958,0.6396558704768348,9
Melyridae LEMA,0.010809509760263621,0.0970873786407767,0.945054945054945,1.5,2,2,-0.08627786888051307,0.1113379505307153,9
E4 LEMA,0.013157894736842103,0.028571428571428564,1,1,1,1,-0.01541353383458646,0.46052631578947373,9
Eucera_sp. LEMA,0.013157894736842103,0.02857142857142856,1,1,1,1,-0.015413533834586457,0.4605263157894738,9
E5 LEMA,0.009870043704559179,0.024498455132811816,0.1,1,1,1,-0.014628411428252637,0.4028843309119444,9
E6 LEMA,0.008188786987522904,0.018741478822686394,1.02,1,2,2,-0.01055269183516349,0.436933876189666,9
Anthaxia_semicuprea LEMA,0.0054539186802235505,0.012250842785356002,0.5,1,1,1,-0.0067969241051324516,0.44518722309806075,9
F1 LEMA,0.011158150284845113,0.018564131831931997,0.25,1,1,1,-0.0074059815470868835,0.6010596340224259,9
F2 LEMA,0.009870043704559177,0.024498455132811816,0.1,1,1,1,-0.014628411428252639,0.4028843309119443,9
F5 LEMA,0.010324048903644821,0.025246947442968692,0.28,1,2,2,-0.01492289853932387,0.40892265993606614,9
F6 LEMA,0.010778054102730457,0.025995439753125568,0.46,1,2,2,-0.015217385650395111,0.4146132631372222,9
D5 ME,0.02544951745057871,0.13833191654598545,1.4,1,2,2,-0.11288239909540673,0.18397429954003833,9
Musca_sp. ME,0.037825193591108607,0.22963303648532862,3.6666666666666665,1,5,5,-0.19180784289422,0.1647201734125276,9
Psilothrix_viridicoerulea ME,0.02497709980958934,0.053757149817479054,0.5333333333333333,2,2,2,-0.028780050007889715,0.46462842420764044,9
D6 ME,0.009291927147191218,0.0970873786407767,1,1,1,1,-0.08779545149358547,0.09570684961606954,9
Dilophus_sp. ME,0.017219395145093887,0.0970873786407767,1.2,2,3,3,-0.0798679834956828,0.17735976999446704,9
E3 ME,0.00840396712101478,0.053600722998622376,0.2,1,1,1,-0.045196755877607596,0.15678831647906644,9
E6 ME,0.00840396712101478,0.05360072299862237,0.2,1,1,1,-0.04519675587760759,0.15678831647906646,9
F4 ME,0.00840396712101478,0.05360072299862237,0.2,1,1,1,-0.04519675587760759,0.15678831647906646,9
