Real_PR_Multi,Plot,Label,Plant_Simple,Real_PR_Layer,Delta,Ratio
0.009002453982267193,2,A3 LEMA,LEMA,0.005617977528089888,0.003384476454177305,1.6024368088435603
0.0062017786522420406,2,A4 BEMA,BEMA,NA,NA,NA
0.0063689657984949966,2,A4 LEMA,LEMA,0.005617977528089888,7.509882704051082e-4,1.1336759121321092
0.0075018489356472665,2,A5 CETE,CETE,NA,NA,NA
0.00640023367296099,2,A5 CHFU,CHFU,0.009584664536741214,-0.003184430863780224,0.6677577132122633
0.007398501682061449,2,A5 LEMA,LEMA,0.005617977528089888,0.0017805241539715607,1.3169332994069378
0.006730292857901836,2,A5 PUPA,PUPA,NA,NA,NA
0.008362771752889006,2,A6 LEMA,LEMA,0.005617977528089888,0.0027447942247991177,1.488573372014243
0.007806151321987012,2,A6 PUPA,PUPA,NA,NA,NA
0.005863818133532191,2,B1 CETE,CETE,NA,NA,NA
0.008507910678880928,2,B1 LEMA,LEMA,0.005617977528089888,0.0028899331507910393,1.514408100840805
0.007816102195735935,2,B1 PUPA,PUPA,NA,NA,NA
0.0061349041245306,2,B2 CETE,CETE,NA,NA,NA
0.008032508032508054,2,B2 CHFU,CHFU,0.009584664536741214,-0.0015521565042331594,0.8380583380583404
0.011729947731945798,2,B2 LEMA,LEMA,0.005617977528089888,0.00611197020385591,2.0879306962863518
0.00640023367296099,2,B3 CHFU,CHFU,0.009584664536741214,-0.003184430863780224,0.6677577132122633
0.012254245006236527,2,B3 LEMA,LEMA,0.005617977528089888,0.006636267478146639,2.181255611110102
0.013595017007652742,2,B4 LEMA,LEMA,0.005617977528089888,0.007977039479562853,2.419913027362188
0.013208336366898547,2,B5 LEMA,LEMA,0.005617977528089888,0.007590358838808659,2.351083873307941
0.011276081348276755,2,B6 LEMA,LEMA,0.005617977528089888,0.005658103820186867,2.007142479993262
0.009664782392055107,2,C1 CHFU,CHFU,0.009584664536741214,8.01178553138937e-5,1.0083589629044163
0.008032508032508054,2,C2 CHFU,CHFU,0.009584664536741214,-0.0015521565042331594,0.8380583380583404
0.008375169408100494,2,C2 LEMA,LEMA,0.005617977528089888,0.002757191880010606,1.4907801546418877
0.010171646535282942,2,C2 PUPA,PUPA,NA,NA,NA
0.009256377277438447,2,C3 LEMA,LEMA,0.005617977528089888,0.0036383997493485585,1.6476351553840434
0.010097787049772298,2,C4 LEMA,LEMA,0.005617977528089888,0.0044798095216824095,1.7974060948594688
0.009536888300291537,2,C5 LEMA,LEMA,0.005617977528089888,0.003918910772201648,1.6975661174518932
0.006150854338331883,2,C5 PUPA,PUPA,NA,NA,NA
0.007281761286692205,2,C6 CETE,CETE,NA,NA,NA
0.007690511357900125,2,C6 LEMA,LEMA,0.005617977528089888,0.0020725338298102367,1.3689110217062221
0.012167074316183477,2,C6 PUPA,PUPA,NA,NA,NA
