"Plot";"Subplot";"Order";"Family";"Species";"ID";"ID_Simple";"G_F";"num.visits";"ID2";"Plant_Simple";"num.plantas";"Fruit";"Seed"
7;"E6";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";6;"LEMA";"LEMA";"10";7;448
7;"E6";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"9";7;245
7;"F1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"1";0;0
7;"F2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"1";0;0
7;"F2";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"1";0;0
7;"F2";"Diptera";"Syrphidae";"Scaeva_sp.";"Scaeva_sp.";"Scaeva_sp.";"Hoverflies";1;"CHFU";"CHFU";"1";0;0
7;"F2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"1";3;192
7;"F3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"2";15;1140
7;"F3";"Coleoptera";"Curculionidae";NA;"Curculionidae";"Curculionidae";"Small_beetles";1;"LEMA";"LEMA";"8";4;256
7;"F3";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"8";4;256
7;"F3";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"1";0;0
7;"F3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"1";0;0
7;"F4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"11";8;608
7;"F4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"CHMI";"CHMI";"1";0;0
7;"F4";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";2;"CHMI";"CHMI";"1";0;0
7;"F4";"Coleoptera";"Curculionidae";NA;"Curculionidae";"Curculionidae";"Small_beetles";1;"LEMA";"LEMA";"5";4;256
7;"F4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"5";4;256
7;"F4";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"6";14;490
7;"F5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"14";13;988
7;"F5";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";1;"CHMI";"CHMI";"1";0;0
7;"F6";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"1";0;0
8;"A1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"1";0;0
8;"A1";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";2;"LEMA";"LEMA";"1";0;0
8;"A1";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"1";0;0
8;"A2";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";7;"CHFU";"CHFU";"12";10;760
8;"A2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";3;192
8;"A2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"3";3;192
8;"A2";"Diptera";"Syrphidae";NA;"Syrphidae";"Eristalis_sp.";"Hoverflies";1;"PUPA";"PUPA";"4";9;315
8;"A3";"Diptera";"Syrphidae";"Scaeva_sp.";"Scaeva_sp.";"Scaeva_sp.";"Hoverflies";1;"CHFU";"CHFU";"28";15;1140
8;"A3";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"28";15;1140
8;"A3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"2";3;192
8;"A3";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"2";3;192
8;"A3";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"LEMA";"LEMA";"2";3;192
8;"A4";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"50";7;532
8;"A4";"Diptera";NA;NA;"Diptera";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"50";7;532
8;"A4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"2";5;320
8;"A4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"2";5;320
8;"A5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"70";7;532
8;"A5";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"70";7;532
8;"A5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"3";2;128
8;"A5";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"3";2;128
8;"A6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"60";10;760
8;"A6";"Diptera";"Syrphidae";"Scaeva_sp.";"Scaeva_sp.";"Scaeva_sp.";"Hoverflies";1;"CHFU";"CHFU";"60";10;760
8;"A6";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"60";10;760
8;"B1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"5";7;532
8;"B2";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"16";8;608
8;"B2";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";4;"CHFU";"CHFU";"16";8;608
8;"B2";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";2;"LEMA";"LEMA";"4";5;320
8;"B2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"4";5;320
8;"B2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"4";5;320
8;"B2";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";2;"PUPA";"PUPA";"4";11;385
8;"B2";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";2;"PUPA";"PUPA";"4";11;385
8;"B2";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"4";11;385
8;"B3";"Diptera";"Syrphidae";"Scaeva_sp.";"Scaeva_sp.";"Scaeva_sp.";"Hoverflies";1;"CHFU";"CHFU";"22";10;760
8;"B3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"3";3;192
8;"B3";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"3";3;192
8;"B3";"Coleoptera";"Oedemeridae";NA;"Oedemeridae";"Oedemeridae";"Flower_beetles";1;"LEMA";"LEMA";"3";3;192
8;"B3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"3";3;192
8;"B3";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"20";21;735
8;"B3";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";1;"PUPA";"PUPA";"20";21;735
8;"B3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"20";21;735
8;"B4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"25";11;836
8;"B4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"LEMA";"LEMA";"2";6;384
8;"B4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"2";6;384
8;"B4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"30";30;1050
8;"B4";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";1;"PUPA";"PUPA";"30";30;1050
8;"B4";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"30";30;1050
8;"B5";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";2;"CHFU";"CHFU";"30";3;228
8;"B5";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"30";3;228
8;"B5";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"30";3;228
8;"B5";"Coleoptera";"Melyridae";"Malachius_bipustulatus";"Malachius_bipustulatus";"Malachius_bipustulatus";"Flower_beetles";1;"LEMA";"LEMA";"1";3;192
8;"B5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";3;192
8;"B5";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";1;"LEMA";"LEMA";"1";3;192
8;"B5";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"1";3;192
8;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"LEMA";"LEMA";"1";3;192
8;"B5";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";2;"LEMA";"LEMA";"1";3;192
8;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"ME";"ME";"1";0;0
8;"B5";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"ME";"ME";"1";0;0
8;"B5";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"12";7;245
8;"B6";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"26";4;304
8;"B6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";4;256
8;"B6";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";1;"PUPA";"PUPA";"8";14;490
8;"C1";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"1";3;192
8;"C2";"Diptera";"Syrphidae";"Lomatia_sp. ";"Lomatia_sp. ";"Lomatia_sp. ";"Hoverflies";1;"CHFU";"CHFU";"19";8;608
8;"C2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"5";6;384
8;"C2";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"5";6;384
8;"C2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"5";6;384
8;"C2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"5";6;384
8;"C2";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"5";6;384
8;"C2";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"15";19;665
8;"C2";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"15";19;665
8;"C3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"24";7;532
8;"C3";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";1;"CHFU";"CHFU";"24";7;532
8;"C3";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"CHFU";"CHFU";"24";7;532
8;"C3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";6;"LEMA";"LEMA";"9";10;640
8;"C3";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";6;"PUPA";"PUPA";"25";15;525
8;"C3";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";2;"PUPA";"PUPA";"25";15;525
8;"C3";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"25";15;525
8;"C3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";3;"PUPA";"PUPA";"25";15;525
8;"C4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"35";8;608
8;"C4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"4";5;320
8;"C4";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"4";5;320
8;"C4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"LEMA";"LEMA";"4";5;320
8;"C4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"4";5;320
8;"C4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"40";16;560
8;"C4";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"40";16;560
8;"C5";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"ME";"ME";"3";0;0
8;"C5";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";6;"PUPA";"PUPA";"15";9;315
8;"C5";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"15";9;315
8;"C5";"Lepidoptera";NA;NA;"Lepidoptera";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"15";9;315
8;"C6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"45";8;608
8;"C6";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";5;"CHFU";"CHFU";"45";8;608
8;"C6";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"20";11;385
8;"D1";"Diptera";"Syrphidae";"Episyrphus_sp.";"Episyrphus_sp.";"Episyrphus_balteatus";"Hoverflies";3;"CHFU";"CHFU";"1";7;532
8;"D1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"5";5;320
8;"D1";"Coleoptera";"Oedemeridae";NA;"Oedemeridae";"Oedemeridae";"Flower_beetles";1;"LEMA";"LEMA";"5";5;320
8;"D1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"5";5;320
8;"D2";"Coleoptera";"Bruchidae";NA;"Bruchidae";"Bruchidae";"Small_beetles";1;"CHFU";"CHFU";"6";5;380
8;"D2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"6";5;380
8;"D2";"Diptera";"Syrphidae";"Lomatia_sp. ";"Lomatia_sp. ";"Lomatia_sp. ";"Hoverflies";1;"CHFU";"CHFU";"6";5;380
8;"D2";"Coleoptera";"Oedemeridae";NA;"Oedemeridae";"Oedemeridae";"Flower_beetles";3;"LEMA";"LEMA";"9";8;512
8;"D2";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";1;"LEMA";"LEMA";"9";8;512
8;"D2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"9";8;512
8;"D2";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"7";24;840
8;"D2";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";2;"PUPA";"PUPA";"7";24;840
8;"D2";"Lepidoptera";NA;NA;"Lepidoptera";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"7";24;840
8;"D3";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"30";5;380
8;"D3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"5";3;192
8;"D3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"PUPA";"PUPA";"40";14;490
8;"D3";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";2;"PUPA";"PUPA";"40";14;490
8;"D3";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";3;"PUPA";"PUPA";"40";14;490
8;"D3";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";4;"PUPA";"PUPA";"40";14;490
8;"D3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";2;"PUPA";"PUPA";"40";14;490
8;"D4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"2";2;128
8;"D4";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"2";2;128
8;"D4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"35";11;385
8;"D5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"40";3;228
8;"D5";"Diptera";"Calliphoridae ";NA;"Calliphoridae ";"Calliphoridae ";"House_flies";1;"CHFU";"CHFU";"40";3;228
8;"D5";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"40";3;228
8;"D5";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"40";3;228
8;"D5";"Coleoptera";"Oedemeridae";NA;"Oedemeridae";"Oedemeridae";"Flower_beetles";1;"LEMA";"LEMA";"4";4;256
8;"D5";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";2;"PUPA";"PUPA";"25";7;245
8;"D5";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"25";7;245
8;"D6";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"35";5;380
8;"D6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";4;256
8;"D6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"PUPA";"PUPA";"30";6;210
8;"D6";"Coleoptera";"Nitidulidae";NA;"Nitidulidae";"Meligethes_sp.";"Small_beetles";1;"PUPA";"PUPA";"30";6;210
8;"D6";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"30";6;210
8;"D6";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"30";6;210
8;"D6";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";3;"PUPA";"PUPA";"30";6;210
8;"D6";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"30";6;210
8;"E1";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";4;"CHFU";"CHFU";"14";8;608
8;"E1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"12";6;384
8;"E1";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"2";8;280
8;"E1";"Diptera";"Syrphidae";NA;"Syrphidae";"Eristalis_sp.";"Hoverflies";2;"PUPA";"PUPA";"2";8;280
8;"E1";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"2";8;280
8;"E2";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"CHFU";"CHFU";"19";11;836
8;"E2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"10";5;320
8;"E2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"10";5;320
8;"E2";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"LEMA";"LEMA";"10";5;320
8;"E2";"Coleoptera";"Cantharidae";NA;"Cantharidae";"Cantharidae";"Flower_beetles";1;"ME";"ME";"1";250;250
8;"E2";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"ME";"ME";"1";250;250
8;"E2";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";2;"PUPA";"PUPA";"25";14;490
8;"E2";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"PUPA";"PUPA";"25";14;490
8;"E3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"24";7;532
8;"E3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";4;256
8;"E3";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"30";12;420
8;"E3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"30";12;420
8;"E4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"40";7;532
8;"E4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"CHFU";"CHFU";"40";7;532
8;"E4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"3";5;320
8;"E4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"3";5;320
8;"E5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"40";6;456
8;"E5";"Diptera";"Muscidae";"Musca_sp.";"Musca_sp.";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"40";6;456
8;"E5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";3;192
8;"E5";"Hymenoptera";"Na";NA;"Apoidea";"Andrena_cinerea";"Bees";1;"PUPA";"PUPA";"40";11;385
