Day;Month;Year;Plot ;Subplot ;Sp.Focal;Fruits;Seeds;BEMA;CHFU;CHMI;CETE;HOMA;LEMA;PAIN;PLCO;POMA;POMO;PUPA;SASO;SCLA;SPRU;MESU;MEEL;MEPO;SOAS;FrPu;SUSP;COSQ;ANAR;RAPE;ACHI
15;4;2020;2;C1;SCLA;2;62;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C2;BEMA;88;352;0;0;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C2;LEMA;19;1102;0;0;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C2;SCLA;2;62;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;C2;CHFU;2;64;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C2;HOMA;1;NA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C3;LEMA;4;232;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;C3;CHFU;3;96;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C3;BEMA;62;248;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C3;SCLA;2;62;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C4;BEMA;14;56;2;0;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C4;LEMA;10;580;1;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;C4;CHFU;1;32;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C4;SCLA;1;31;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C5;BEMA;29;116;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C5;LEMA;6;348;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C5;SCLA;2;62;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C6;SCLA;2;62;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C6;LEMA;5;290;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C6;BEMA;14;56;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C6;HOMA;1;NA;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;D1;CHFU;1;32;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D1;BEMA;18;72;1;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D1;HOMA;1;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D1;SCLA;2;62;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D1;LEMA;5;290;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;D2;SOAS;6;330;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D2;BEMA;78;312;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D2;SCLA;2;62;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D2;LEMA;9;522;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D3;SCLA;3;93;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;D3;CHFU;8;256;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D3;SCLA;2;62;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D3;LEMA;12;696;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D3;BEMA;60;240;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;D4;CHFU;2;64;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D4;SCLA;1;31;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D4;BEMA;16;64;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D4;LEMA;6;348;1;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D5;SCLA;2;62;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D5;BEMA;37;148;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D5;SCLA;1;31;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D5;LEMA;10;580;3;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D5;HOMA;1;NA;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D6;LEMA;6;348;0;0;0;0;0;3;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D6;BEMA;22;88;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;D6;SCLA;1;31;0;0;0;2;0;12;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E1;SCLA;4;124;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E1;LEMA;4;232;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E1;BEMA;23;92;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;2;E1;SOAS;3;165;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E2;CHFU;12;384;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E2;LEMA;14;812;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E2;BEMA;26;104;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E3;BEMA;15;60;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;4;2020;2;E3;LEMA;6;348;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E3;CHFU;12;384;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E3;SOAS;15;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E3;SOAS;8;440;0;0;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E3;SOAS;21;1155;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E4;SCLA;1;31;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;2;E4;SOAS;7;385;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;2;E4;CHFU;1;32;1;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E4;LEMA;13;754;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E4;BEMA;66;264;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E5;SCLA;3;93;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E5;SCLA;3;93;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E5;LEMA;14;812;2;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E5;BEMA;80;320;1;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E6;SCLA;2;62;2;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E6;HOMA;1;NA;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E6;LEMA;5;290;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;E6;BEMA;38;152;1;0;0;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;E6;SOAS;5;275;2;0;0;9;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F1;LEMA;6;348;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;4;2020;2;F1;SCLA;1;31;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F1;BEMA;14;56;6;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;F1;SOAS;4;220;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;F2;CHFU;3;96;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F2;BEMA;16;64;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F2;LEMA;10;580;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F3;BEMA;28;112;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F3;LEMA;12;696;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;F4;CHFU;2;64;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F4;LEMA;15;870;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;F4;SOAS;16;880;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F4;BEMA;38;152;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F5;CHMI;5;70;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F5;BEMA;50;200;0;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F5;LEMA;9;522;0;0;6;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F5;SCLA;2;62;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F6;SCLA;2;62;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F6;BEMA;24;96;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;F6;LEMA;5;290;1;0;0;1;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A1;HOMA;1;NA;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A1;LEMA;1;58;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;A1;CHFU;2;64;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;A2;CHFU;3;96;0;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A2;LEMA;6;348;0;1;0;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A2;HOMA;4;NA;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A3;SCLA;2;62;0;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A3;BEMA;56;224;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;A3;CHFU;9;288;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A3;HOMA;5;NA;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A3;CHMI;37;518;0;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;CHMI;1;14;1;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;BEMA;10;40;0;0;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;LEMA;2;116;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;HOMA;1;NA;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;CHMI;5;70;0;0;7;3;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;A4;CHMI;10;140;1;0;0;3;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;B1;CHFU;1;32;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B1;CHMI;3;42;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B1;HOMA;3;NA;0;0;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B1;LEMA;1;58;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B2;CHMI;3;42;0;0;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B2;LEMA;3;174;0;0;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B2;CHMI;1;14;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B2;HOMA;8;NA;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B2;BEMA;5;20;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;B3;CHFU;2;64;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B3;LEMA;14;812;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B3;CHMI;1;14;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B3;HOMA;6;NA;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B3;BEMA;9;36;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B4;SCLA;4;124;0;0;1;0;6;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B4;SCLA;1;31;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B4;CHMI;3;42;0;0;0;0;11;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B4;HOMA;4;NA;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B5;SCLA;2;62;0;0;0;2;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B5;HOMA;2;NA;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B5;BEMA;24;96;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B5;LEMA;5;290;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B5;SCLA;2;62;0;0;0;1;6;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;3;B6;CHFU;17;544;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B6;HOMA;4;NA;0;0;0;4;3;0;3;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B6;BEMA;12;48;0;0;0;0;4;1;3;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;3;B6;LEMA;6;348;1;0;0;0;5;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D1;SOAS;46;2530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D1;LEMA;6;348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D1;CHFU;7;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D1;BEMA;7;28;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D2;CHFU;6;192;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D2;BEMA;4;16;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D2;SOAS;28;1540;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D2;LEMA;9;522;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D3;CHFU;10;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D3;BEMA;12;48;1;2;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D3;SOAS;16;880;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D3;LEMA;4;232;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D5;SOAS;27;1485;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D5;LEMA;15;870;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D5;BEMA;14;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D5;SCLA;18;558;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D5;CHFU;2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;D6;SCLA;10;310;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D6;CHFU;3;96;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D6;BEMA;20;80;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;D6;LEMA;13;754;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;D6;SOAS;32;1760;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;9;E1;BEMA;20;80;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;E1;LEMA;2;116;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;E1;CHFU;4;128;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;E1;SOAS;13;715;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
16;4;2020;9;E2;BEMA;18;72;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;E2;LEMA;2;116;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;E2;CHFU;1;32;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;E2;SOAS;2;110;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;E2;SPRU;18;432;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0
16;4;2020;9;E3;LEMA;3;174;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;E3;SOAS;5;275;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;E3;BEMA;6;24;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;E3;CHFU;12;384;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;E4;SCLA;17;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0
16;4;2020;9;E4;LEMA;10;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;E4;CHFU;8;256;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;E4;BEMA;8;32;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;E5;SOAS;24;1320;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;9;E5;CHFU;6;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;9;E5;BEMA;10;40;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;E5;LEMA;5;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;9;E5;SCLA;5;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
16;4;2020;9;E6;SCLA;3;93;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;E6;SOAS;20;1100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;E6;CHFU;2;64;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;E6;LEMA;6;348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
16;4;2020;9;E6;BEMA;4;16;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F1;BEMA;14;56;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;F1;CHFU;8;256;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F1;LEMA;3;174;0;0;0;0;0;0;0;5;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F1;SPRU;14;336;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;9;F2;CHFU;1;32;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F2;BEMA;10;40;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F2;SPRU;6;144;0;0;0;0;0;0;0;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F3;BEMA;13;52;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;9;F3;CHFU;2;64;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0
16;4;2020;9;F3;LEMA;1;58;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F3;SPRU;24;576;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;4;2020;9;F4;CHFU;2;64;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;9;F4;LEMA;1;58;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
