node_to,layer_to,module_from,Plot,k.is,ks.bar,SD.ks,z,k.i,sum_aux_c,c
D6 LEMA,LEMA,1,8,0.09803921568627451,1.0726939237233355,3.396586123640746,-0.2869512718235875,0.4068627450980392,0.3984613151400784,0.6015386848599216
D6 PUPA,PUPA,9,8,0.3,1,1.6852299546352716,-0.41537358036784866,0.3,0,1
Dilophus_sp CHFU,CHFU,2,8,0.125,0.9578045126035608,4.228403763591607,-0.19695482247328636,0.125,0,1
E1 CHFU,CHFU,2,8,0.03278688524590164,0.9578045126035608,4.228403763591607,-0.21876284268840707,0.03278688524590164,0,1
E1 LEMA,LEMA,3,8,0.058823529411764705,1.371080830933772,1.94423801140882,-0.6749468397498971,0.0784313725490196,0.0625,0.9375
E1 PUPA,PUPA,4,8,0.1111111111111111,1.2605555555555554,1.3942683321723854,-0.8244069078536086,0.1111111111111111,0,1
E2 PUPA,PUPA,4,8,0.2222222222222222,1.2605555555555554,1.3942683321723854,-0.7447155682834192,0.2222222222222222,0,1
E3 BEMA,BEMA,11,8,1,1.1770833333333333,0.43617524298450566,-0.4059912527855778,1,0,1
E3 CHFU,CHFU,2,8,0.01639344262295082,0.9578045126035608,4.228403763591607,-0.2226398240599841,0.01639344262295082,0,1
E3 LEMA,LEMA,11,8,0.6666666666666666,1.1770833333333333,0.43617524298450566,-1.1702100815584306,0.7254901960784313,0.006574141709276845,0.9934258582907232
E3 PUPA,PUPA,4,8,0.3333333333333333,1.2605555555555554,1.3942683321723854,-0.66502422871323,0.3333333333333333,0,1
E4 LEMA,LEMA,1,8,0.058823529411764705,1.0726939237233355,3.396586123640746,-0.2984968899374821,0.39215686274509803,0.7224999999999999,0.2775000000000001
E5 LEMA,LEMA,6,8,1.4,1.0875,0.810253304014656,0.3856818583171707,1.4588235294117646,0.0016259105098855359,0.9983740894901144
E5 PUPA,PUPA,9,8,0.1,1,1.6852299546352716,-0.53405174618723406,0.1,0,1
Episyrphus_balteatus LEMA,LEMA,12,8,0.15384615384615385,0.7948717948717949,1.0443800950982718,-0.6137857701752955,1.1538461538461537,0.7511111111111112,0.24888888888888883
Episyrphus_balteatus MESU,MESU,10,8,0.1,1,1.0392304845413263,-0.8660254037844387,0.2875,0.42533081285444235,0.5746691871455576
Eupeodes_corollae CHFU,CHFU,2,8,0.3333333333333333,0.9578045126035608,4.228403763591607,-0.14768485087616173,0.3333333333333333,0,1
F1 CHFU,CHFU,2,8,0.04918032786885246,0.9578045126035608,4.228403763591607,-0.21488586131683005,0.04918032786885246,0,1
F1 LEMA,LEMA,3,8,0.11764705882352941,1.371080830933772,1.94423801140882,-0.6446915268372869,0.11764705882352941,0,1
F1 PUPA,PUPA,4,8,0.2222222222222222,1.2605555555555554,1.3942683321723854,-0.7447155682834192,0.2222222222222222,0,1
F2 CHFU,CHFU,2,8,0.03278688524590164,0.9578045126035608,4.228403763591607,-0.21876284268840707,0.03278688524590164,0,1
F2 LEMA,LEMA,1,8,0.0392156862745098,1.0726939237233355,3.396586123640746,-0.3042696989944294,0.0392156862745098,0,1
F3 CHFU,CHFU,2,8,0.08196721311475409,0.9578045126035608,4.228403763591607,-0.20713189857367603,0.08196721311475409,0,1
F3 LEMA,LEMA,1,8,0.0196078431372549,1.0726939237233355,3.396586123640746,-0.3100425080513768,0.0196078431372549,0,1
F4 CHFU,CHFU,7,8,0.2,1.0199675324675326,0.8938485100363126,-0.9173450794634332,0.21639344262295082,0.005739210284664831,0.9942607897153352
F4 LEMA,LEMA,4,8,0.5,1.2605555555555554,1.3942683321723854,-0.545487219357946,0.5,0,1
F5 BEMA,BEMA,4,8,1,1.2605555555555554,1.3942683321723854,-0.1868761912920939,1,0,1
F5 CHFU,CHFU,2,8,0.01639344262295082,0.9578045126035608,4.228403763591607,-0.2226398240599841,0.01639344262295082,0,1
F5 LEMA,LEMA,4,8,2,1.2605555555555554,1.3942683321723854,0.5303458648396101,2,0,1
F5 MESU,MESU,10,8,0.1,1,1.0392304845413263,-0.8660254037844387,0.1,0,1
F5 PUPA,PUPA,15,8,1,1,0,NaN,1,0,1
F6 LEMA,LEMA,12,8,2,0.7948717948717949,1.0443800950982718,1.1539172479295554,2.4156862745098038,0.010873460954629788,0.9891265390453702
F6 MESU,MESU,10,8,1.9,1,1.0392304845413263,0.8660254037844386,1.9,0,1
F6 PUPA,PUPA,3,8,1,1.371080830933772,1.94423801140882,-0.19086183314813504,1,0,1
Lasiocampa_trifolii LEMA,LEMA,12,8,0.23076923076923078,0.7948717948717949,1.0443800950982718,-0.54013147775426,0.23076923076923078,0,1
Lasioglossum_malachurum LEMA,LEMA,4,8,2.25,1.2605555555555554,1.3942683321723854,0.7096513788725362,2.25,0,1
Lasioglossum_malachurum MESU,MESU,4,8,1.3875,1.2605555555555554,1.3942683321723854,0.09104735545894138,1.3875,0,1
Lasioglossum_malachurum PUPA,PUPA,4,8,5.645833333333333,1.2605555555555554,1.3942683321723854,3.1452179444864474,5.645833333333333,0,1
Lasioglossum_sp PUPA,PUPA,15,8,1,1,0,NaN,1,0,1
Lomatia_sp BEMA,BEMA,11,8,1.375,1.1770833333333333,0.43617524298450566,0.4537549295838814,1.375,0,1
Lomatia_sp LEMA,LEMA,11,8,1.6666666666666665,1.1770833333333333,0.43617524298450566,1.1224464047601272,1.9166666666666665,0.017013232514177693,0.9829867674858223
Malachius_bipustulatus LEMA,LEMA,4,8,1.25,1.2605555555555554,1.3942683321723854,-0.007570677259167897,1.25,0,1
Musca_sp CHFU,CHFU,7,8,2.5,1.0199675324675326,0.8938485100363126,1.6557978795224944,3.1666666666666665,0.04432132963988919,0.9556786703601108
Musca_sp LEMA,LEMA,7,8,1.7272727272727273,1.0199675324675326,0.8938485100363126,0.7913032095074595,1.8181818181818181,0.0025000000000000005,0.9975
Musca_sp PUPA,PUPA,7,8,1.3125,1.0199675324675326,0.8938485100363126,0.3272729822199774,1.3125,0,1
Osmia_ligurica MESU,MESU,10,8,1.9,1,1.0392304845413263,0.8660254037844386,1.9,0,1
Psilothrix_viridicoerulea CHFU,CHFU,3,8,1.0384615384615383,1.371080830933772,1.94423801140882,-0.1710795131668131,1.9134615384615383,0.10668922501957023,0.8933107749804298
Psilothrix_viridicoerulea LEMA,LEMA,3,8,6.2272727272727275,1.371080830933772,1.94423801140882,2.4977352915860833,8.382309357309357,0.02805581904033328,0.9719441809596667
Psilothrix_viridicoerulea PUPA,PUPA,3,8,1.5432692307692308,1.371080830933772,1.94423801140882,0.08856343658803832,1.5432692307692308,0,1
Psilothrix_viridicoerulea SCLA,SCLA,3,8,3.0488636363636363,1.371080830933772,1.94423801140882,0.862951344220516,3.5488636363636363,0.019850039920521916,0.9801499600794781
Sarcophaga_sp CHFU,CHFU,2,8,0.3333333333333333,0.9578045126035608,4.228403763591607,-0.14768485087616173,0.3333333333333333,0,1
Sarcophaga_sp PUPA,PUPA,9,8,4,1,1.6852299546352716,1.78017248729078,4,0,1
Sphaerophoria_scripta BEMA,BEMA,4,8,1.375,1.2605555555555554,1.3942683321723854,0.0820820797572951,1.375,0,1
Sphaerophoria_scripta LEMA,LEMA,4,8,1.5,1.2605555555555554,1.3942683321723854,0.17173483677375811,1.7337662337662338,0.009538638499628271,0.9904613615003717
Syrphidae CHFU,CHFU,2,8,0.25,0.9578045126035608,4.228403763591607,-0.16739283951501158,0.25,0,1
Ulidiidae CHFU,CHFU,2,8,23.666666666666668,0.9578045126035608,4.228403763591607,5.370551968001796,24.166666666666668,4.280618311533888e-4,0.9995719381688466
Vanessa_cardui PUPA,PUPA,14,8,1,1,0,NaN,1,0,1
A1 CHFU,CHFU,2,9,1.0666666666666667,1.0105406926406928,3.459737699219851,0.016222609603794503,1.0666666666666667,0,1
A1 LEMA,LEMA,1,9,0.023809523809523808,1.0290107862223246,3.4960783084818385,-0.28752252487425156,0.023809523809523808,0,1
A2 CHFU,CHFU,2,9,0.04,1.0105406926406928,3.459737699219851,-0.2805243567625209,0.04,0,1
A2 LEMA,LEMA,3,9,0.1,1.2914682539682538,1.0903080766270856,-1.0927812785301119,0.1,0,1
A3 LEMA,LEMA,1,9,0.023809523809523808,1.0290107862223246,3.4960783084818385,-0.28752252487425156,0.09523809523809523,0.5625,0.4375
A4 LEMA,LEMA,1,9,0.023809523809523808,1.0290107862223246,3.4960783084818385,-0.28752252487425156,0.023809523809523808,0,1
A5 CHFU,CHFU,2,9,0.013333333333333334,1.0105406926406928,3.459737699219851,-0.28823207017463304,0.013333333333333334,0,1
A5 LEMA,LEMA,1,9,0.011904761904761904,1.0290107862223246,3.4960783084818385,-0.2909277008612653,0.011904761904761904,0,1
A6 CHFU,CHFU,2,9,0.08,1.0105406926406928,3.459737699219851,-0.2689627866443528,0.08,0,1
Anastoechus_sp BEMA,BEMA,15,9,1.375,1.125,0.21650635094610965,1.1547005383792517,1.375,0,1
Anastoechus_sp LEMA,LEMA,15,9,1,1.125,0.21650635094610965,-0.5773502691896258,1.0909090909090908,0.006944444444444446,0.9930555555555556
Andrena_argentata CHFU,CHFU,6,9,0.15384615384615385,0.5703574203574203,0.7788534303822898,-0.5347749014944024,0.5538461538461539,0.5216049382716049,0.4783950617283951
Andrena_humilis CHFU,CHFU,16,9,0.4,0.45,0.07071067811865474,-0.7071067811865475,0.65,0.07396449704142011,0.9260355029585798
Andrena_sp CHFU,CHFU,4,9,5.159090909090909,0.8775853775853776,1.6569564004594244,2.583957870175943,6.441783216783216,0.02173746657723326,0.9782625334227667
Andrena_sp LEMA,LEMA,4,9,1.0606060606060606,0.8775853775853776,1.6569564004594244,0.11045594378339516,1.0606060606060606,0,1
B1 CHFU,CHFU,2,9,0.10666666666666667,1.0105406926406928,3.459737699219851,-0.2612550732322407,1.1066666666666667,0.8165190884018,0.18348091159820001
B1 LEMA,LEMA,3,9,1.6,1.2914682539682538,1.0903080766270856,0.28297666746283523,2.861904761904762,0.12974078144855633,0.8702592185514437
B2 CHFU,CHFU,6,9,0.09090909090909091,0.5703574203574203,0.7788534303822898,-0.6155822273428244,0.11757575757575758,0.05144011053246891,0.9485598894675311
B2 LEMA,LEMA,1,9,0.03571428571428571,1.0290107862223246,3.4960783084818385,-0.28411734888723783,0.20714285714285713,0.35196195005945313,0.6480380499405469
B3 CHFU,CHFU,2,9,0.013333333333333334,1.0105406926406928,3.459737699219851,-0.28823207017463304,0.013333333333333334,0,1
B3 LEMA,LEMA,5,9,1,0.64,0.5299174464008521,0.6793510997705116,1.1547619047619047,0.015410776915718993,0.984589223084281
B4 CHFU,CHFU,2,9,0.013333333333333334,1.0105406926406928,3.459737699219851,-0.28823207017463304,0.013333333333333334,0,1
B4 CHMI,CHMI,11,9,1,1,0,NaN,1,0,1
B4 LEMA,LEMA,1,9,0.09523809523809523,1.0290107862223246,3.4960783084818385,-0.26709146895216923,0.19523809523809524,0.26234384295062463,0.7376561570493754
B5 LEMA,LEMA,4,9,1,0.8775853775853776,1.6569564004594244,0.07387920550032609,1.0238095238095237,5.408328826392644e-4,0.9994591671173607
B6 CHFU,CHFU,2,9,0.013333333333333334,1.0105406926406928,3.459737699219851,-0.28823207017463304,0.013333333333333334,0,1
B6 PUPA,PUPA,12,9,1,1,0,NaN,1,0,1
Brassicogethes_sp CHFU,CHFU,1,9,1.2884615384615383,1.0290107862223246,3.4960783084818385,0.07421193959235983,1.2884615384615383,0,1
Brassicogethes_sp LEMA,LEMA,1,9,17.917748917748916,1.0290107862223246,3.4960783084818385,4.830766545060735,21.500324675324674,0.008195174674391681,0.9918048253256083
Brassicogethes_sp SCLA,SCLA,1,9,2.4488636363636362,1.0290107862223246,3.4960783084818385,0.4061273017531116,2.4488636363636362,0,1
C1 CHFU,CHFU,2,9,0.09333333333333334,1.0105406926406928,3.459737699219851,-0.2651089299382967,0.3433333333333333,0.5302101988877368,0.4697898011122632
C1 LEMA,LEMA,1,9,1.0833333333333333,1.0290107862223246,3.4960783084818385,0.015538137969969586,1.1547619047619047,0.0038261239239026465,0.9961738760760973
C2 CHFU,CHFU,2,9,0.05333333333333334,1.0105406926406928,3.459737699219851,-0.2766705000564649,0.05333333333333334,0,1
C2 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.047619047619047616,0,1
C3 BEMA,BEMA,15,9,1,1.125,0.21650635094610965,-0.5773502691896258,1,0,1
C3 CHFU,CHFU,2,9,0.04,1.0105406926406928,3.459737699219851,-0.2805243567625209,0.04,0,1
C3 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.047619047619047616,0,1
C3 SCLA,SCLA,1,9,1,1.0290107862223246,3.4960783084818385,-0.00829809393912644,1,0,1
C4 CHFU,CHFU,2,9,0.013333333333333334,1.0105406926406928,3.459737699219851,-0.28823207017463304,0.013333333333333334,0,1
C4 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.19047619047619047,0.5625,0.4375
C5 CHFU,CHFU,2,9,0.02666666666666667,1.0105406926406928,3.459737699219851,-0.284378213468577,0.02666666666666667,0,1
C5 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.19047619047619047,0.5625,0.4375
C6 LEMA,LEMA,2,9,0.14285714285714285,1.0105406926406928,3.459737699219851,-0.2507946050300886,0.17857142857142855,0.04000000000000001,0.96
C6 SOAS,SOAS,2,9,0.5,1.0105406926406928,3.459737699219851,-0.1475663004035874,0.5,0,1
Calliphoridae PUPA,PUPA,12,9,1,1,0,NaN,1,0,1
Cryptocephalus_sp LEMA,LEMA,3,9,0.09090909090909091,1.2914682539682538,1.0903080766270856,-1.1011192054755237,0.09090909090909091,0,1
Cylindromyia_sp CHFU,CHFU,7,9,0.625,1.0954545454545455,0.77291942797989,-0.6086721699881839,0.625,0,1
Cylindromyia_sp LEMA,LEMA,7,9,1.7272727272727273,1.0954545454545455,0.77291942797989,0.8174437838488653,1.7272727272727273,0,1
D1 CHFU,CHFU,4,9,0.03571428571428571,0.8775853775853776,1.6569564004594244,-0.5080828268249341,0.04904761904761905,0.07389951927608633,0.9261004807239137
D1 LEMA,LEMA,5,9,0.125,0.64,0.5299174464008521,-0.9718494899494818,0.23214285714285715,0.11834319526627216,0.8816568047337279
D1 SOAS,SOAS,3,9,1,1.2914682539682538,1.0903080766270856,-0.2673265109343437,1.5,0.1111111111111111,0.8888888888888888
D2 CHFU,CHFU,1,9,1,1.0290107862223246,3.4960783084818385,-0.00829809393912644,1.549047619047619,0.10479191616639148,0.8952080838336085
D2 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.17261904761904762,0.5243757431629014,0.47562425683709864
D3 CHFU,CHFU,6,9,0.18181818181818182,0.5703574203574203,0.7788534303822898,-0.4988605344506593,0.288961038961039,0.1374826410806716,0.8625173589193285
D3 LEMA,LEMA,1,9,1.0714285714285714,1.0290107862223246,3.4960783084818385,0.012132961982955878,1.0714285714285714,0,1
D4 CHFU,CHFU,16,9,0.5,0.45,0.07071067811865474,0.7071067811865475,0.54,0.0054869684499314125,0.9945130315500685
D4 LEMA,LEMA,1,9,0.011904761904761904,1.0290107862223246,3.4960783084818385,-0.2909277008612653,0.011904761904761904,0,1
D5 CHFU,CHFU,6,9,0.09090909090909091,0.5703574203574203,0.7788534303822898,-0.6155822273428244,0.09090909090909091,0,1
D5 LEMA,LEMA,8,9,0.5,1.0520833333333333,1.2186164456738087,-0.4530410986108679,0.5119047619047619,5.408328826392644e-4,0.9994591671173607
D5 PUPA,PUPA,8,9,0.125,1.0520833333333333,1.2186164456738087,-0.7607671278559857,0.125,0,1
D6 CHFU,CHFU,2,9,0.04,1.0105406926406928,3.459737699219851,-0.2805243567625209,0.04,0,1
D6 LEMA,LEMA,1,9,0.023809523809523808,1.0290107862223246,3.4960783084818385,-0.28752252487425156,0.023809523809523808,0,1
D6 PUPA,PUPA,8,9,0.75,1.0520833333333333,1.2186164456738087,-0.24789041244745597,0.75,0,1
Diptera SCLA,SCLA,14,9,1,1,0,NaN,1,0,1
E1 CHFU,CHFU,2,9,0.05333333333333334,1.0105406926406928,3.459737699219851,-0.2766705000564649,0.30333333333333334,0.679265789155899,0.32073421084410103
E1 LEMA,LEMA,2,9,0.07142857142857142,1.0105406926406928,3.459737699219851,-0.27144026595538884,0.08333333333333333,0.02040816326530612,0.9795918367346939
E1 PUPA,PUPA,8,9,0.125,1.0520833333333333,1.2186164456738087,-0.7607671278559857,0.125,0,1
E2 CHFU,CHFU,4,9,0.10714285714285714,0.8775853775853776,1.6569564004594244,-0.4649745281341741,0.12047619047619047,0.012248277585964477,0.9877517224140355
E2 LEMA,LEMA,7,9,1,1.0954545454545455,0.77291942797989,-0.12349870115702283,1,0,1
E2 SCLA,SCLA,14,9,1,1,0,NaN,1,0,1
E3 CHFU,CHFU,4,9,0.10714285714285714,0.8775853775853776,1.6569564004594244,-0.4649745281341741,0.14714285714285713,0.07389951927608637,0.9261004807239136
E3 LEMA,LEMA,1,9,0.023809523809523808,1.0290107862223246,3.4960783084818385,-0.28752252487425156,0.12380952380952381,0.6523668639053255,0.3476331360946745
E4 CHFU,CHFU,2,9,0.04,1.0105406926406928,3.459737699219851,-0.2805243567625209,0.13090909090909092,0.48225308641975306,0.5177469135802469
E4 LEMA,LEMA,2,9,0.07142857142857142,1.0105406926406928,3.459737699219851,-0.27144026595538884,0.08333333333333333,0.02040816326530612,0.9795918367346939
E4 PUPA,PUPA,13,9,1,1,0,NaN,1,0,1
E5 CHFU,CHFU,4,9,0.35714285714285715,0.8775853775853776,1.6569564004594244,-0.31409548271651405,0.37047619047619046,0.0012952597458383173,0.9987047402541617
E5 LEMA,LEMA,1,9,0.03571428571428571,1.0290107862223246,3.4960783084818385,-0.28411734888723783,0.03571428571428571,0,1
E6 CETE,CETE,10,9,1,1,0,NaN,1,0,1
E6 CHFU,CHFU,2,9,0.05333333333333334,1.0105406926406928,3.459737699219851,-0.2766705000564649,0.30333333333333334,0.679265789155899,0.32073421084410103
E6 LEMA,LEMA,1,9,0.09523809523809523,1.0290107862223246,3.4960783084818385,-0.26709146895216923,0.7202380952380952,0.5120551874871935,0.4879448125128065
Eristalis_sp CETE,CETE,10,9,1,1,0,NaN,1,0,1
Eristalis_sp CHFU,CHFU,7,9,0.125,1.0954545454545455,0.77291942797989,-1.255570128429732,0.125,0,1
Eucera_sp CHFU,CHFU,2,9,0.16666666666666666,1.0105406926406928,3.459737699219851,-0.24391271805498851,0.16666666666666666,0,1
Euchloe_crameri LEMA,LEMA,1,9,0.14285714285714285,1.0290107862223246,3.4960783084818385,-0.25347076500411436,0.14285714285714285,0,1
F1 CHFU,CHFU,9,9,0.16666666666666666,0.6666666666666666,0.5773502691896257,-0.8660254037844387,0.25757575757575757,0.12456747404844293,0.8754325259515571
F1 LEMA,LEMA,5,9,0.25,0.64,0.5299174464008521,-0.7359636914180542,0.25,0,1
F2 CHFU,CHFU,4,9,0.03571428571428571,0.8775853775853776,1.6569564004594244,-0.5080828268249341,0.03571428571428571,0,1
F3 CHFU,CHFU,4,9,0.03571428571428571,0.8775853775853776,1.6569564004594244,-0.5080828268249341,0.03571428571428571,0,1
F4 CHFU,CHFU,9,9,1.1666666666666665,0.6666666666666666,0.5773502691896257,0.8660254037844385,1.18,1.276772319576112e-4,0.9998723227680424
F5 CHFU,CHFU,6,9,0.8636363636363636,0.5703574203574203,0.7788534303822898,0.3765521622405788,1.19982683982684,0.03396608813376905,0.966033911866231
F6 CHFU,CHFU,7,9,2,1.0954545454545455,0.77291942797989,1.1702972157260734,2.4166233766233765,0.012609436422467174,0.9873905635775329
F6 LEMA,LEMA,1,9,0.047619047619047616,1.0290107862223246,3.4960783084818385,-0.2807121729002241,0.17261904761904762,0.5243757431629014,0.47562425683709864
Lagorina_sericea LEMA,LEMA,1,9,0.1111111111111111,1.0290107862223246,3.4960783084818385,-0.26255123430281757,0.1111111111111111,0,1
Lasiocampa_trifolii PUPA,PUPA,13,9,1,1,0,NaN,1,0,1
Lasioglossum_malachurum LEMA,LEMA,8,9,1.5,1.0520833333333333,1.2186164456738087,0.3675616460427797,1.6,0.00390625,0.99609375
Lasioglossum_malachurum PUPA,PUPA,8,9,3.3125,1.0520833333333333,1.2186164456738087,1.854904120727516,3.3125,0,1
Melyridae CHMI,CHMI,11,9,1,1,0,NaN,1,0,1
Mordellidae CHFU,CHFU,3,9,1.2777777777777777,1.2914682539682538,1.0903080766270856,-0.012556520935649868,1.3888888888888888,0.0064,0.9936
Mordellidae LEMA,LEMA,3,9,3.2727272727272725,1.2914682539682538,1.0903080766270856,1.817155225418606,3.9171717171717173,0.02706610410719305,0.972933895892807
Mordellidae SOAS,SOAS,3,9,1.6988636363636362,1.2914682539682538,1.0903080766270856,0.37365162299418836,1.6988636363636362,0,1
Musca_sp CHFU,CHFU,9,9,1.1666666666666665,0.6666666666666666,0.5773502691896257,0.8660254037844385,1.2435897435897436,0.0038261239239026465,0.9961738760760973
Oedemeridae LEMA,LEMA,5,9,1.375,0.64,0.5299174464008521,1.3870084953647943,1.375,0,1
Psilothrix_viridicoerulea CHFU,CHFU,2,9,17.225,1.0105406926406928,3.459737699219851,4.686615205255464,20.77808857808858,0.007092832552427601,0.9929071674475723
Psilothrix_viridicoerulea LEMA,LEMA,2,9,3.1272727272727274,1.0105406926406928,3.459737699219851,0.6118186459942743,4.888383838383838,0.08041046618031968,0.9195895338196803
Psilothrix_viridicoerulea SOAS,SOAS,2,9,2.1988636363636362,1.0105406926406928,3.459737699219851,0.3434719759220194,2.6988636363636362,0.034322437673130195,0.9656775623268699
Sphaerophoria_scripta LEMA,LEMA,5,9,0.45,0.64,0.5299174464008521,-0.35854641376776997,1.1318181818181818,0.22096417799712909,0.7790358220028709
Syrphidae CHFU,CHFU,9,9,0.16666666666666666,0.6666666666666666,0.5773502691896257,-0.8660254037844387,0.41666666666666663,0.3600000000000001,0.6399999999999999
Ulidiidae CHFU,CHFU,6,9,2.041025641025641,0.5703574203574203,0.7788534303822898,1.8882477283901318,2.916025641025641,0.038588388636551334,0.9614116113634487
