Line,Plot,Subplot,Plant,ID,type_seed_per_fruit,Seeds_GF,visits_GF,Visits_tot,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
3,8,D1,CHFU,Ulidiidae,Individual,41,2,2,6,0,0.005176490598428477,0.006108794077778114,0.23278688524590166,1,2,2,-9.32303479349637e-4,0.8473833841050452
3,8,D2,CHFU,Musca_sp,Individual,21,1,1,3,0,0.0023255800851929554,0.003123843863216364,0.2,1,1,1,-7.982637780234087e-4,0.7444610508793156
3,8,D2,PUPA,Lasioglossum_malachurum,Individual,24,1,1,4,0,0.0017962177577989528,0.0033441441441441466,0.1111111111111111,1,1,1,-0.0015479263863451937,0.5371233058073374
3,8,D3,CHFU,Ulidiidae,Individual,10,1,1,15,0,0.0026254552566177592,0.0026924751072808753,0.01639344262295082,1,1,1,-6.70198506631161e-5,0.9751084604340876
3,8,D4,CHFU,Ulidiidae,Individual,9,1,1,15,0,0.0026254552566177597,0.0026924751072808753,0.01639344262295082,1,1,1,-6.701985066311566e-5,0.9751084604340878
3,8,D4,PUPA,Vanessa_cardui,Individual,57,2,2,0,0,0.008000000000000004,0.008000000000000002,1,1,1,1,1.734723475976807e-18,1.0000000000000002
3,8,D5,CHFU,Ulidiidae,Individual,22.5,1,1,6,0,0.0026254552566177592,0.0026924751072808758,0.01639344262295082,1,1,1,-6.701985066311653e-5,0.9751084604340875
3,8,D5,PUPA,Anthicidae,Individual,3,1,1,0,0,0.004927717519962309,0.008000000000000002,1,1,1,1,-0.0030722824800376927,0.6159646899952885
3,8,D6,PUPA,Sarcophaga_sp,Individual,0,3,3,3,0,0.006051891891891897,0.006051891891891896,0.3,1,1,1,1.734723475976807e-18,1.0000000000000002
3,8,E1,CHFU,Ulidiidae,Individual,67.5,2,2,19,0,0.004050910513235521,0.004184950214561748,0.03278688524590164,1,1,1,-1.34039701326227e-4,0.9679710165105838
3,8,E1,PUPA,Lasioglossum_malachurum,Individual,3,1,1,4,0,0.0017962177577989528,0.0033441441441441466,0.1111111111111111,1,1,1,-0.0015479263863451937,0.5371233058073374
3,8,E2,PUPA,Lasioglossum_malachurum,Individual,6,2,2,4,0,0.0023924355155979043,0.0054882882882882926,0.2222222222222222,1,1,1,-0.0030958527726903883,0.4359165171230584
3,8,E3,PUPA,Lasioglossum_malachurum,Individual,75,3,3,4,0,0.002988653273396857,0.0076324324324324394,0.3333333333333333,1,1,1,-0.004643779159035582,0.39157284389406377
3,8,E5,PUPA,Sarcophaga_sp,Individual,0,1,1,3,0,0.0028172972972973003,0.002817297297297299,0.1,1,1,1,1.3010426069826053e-18,1.0000000000000004
3,8,F1,PUPA,Lasioglossum_malachurum,Individual,17,2,2,4,0,0.0023924355155979047,0.0054882882882882926,0.2222222222222222,1,1,1,-0.003095852772690388,0.43591651712305846
3,8,F2,CHFU,Ulidiidae,Individual,76,2,2,19,0,0.0040509105132355205,0.004184950214561749,0.03278688524590164,1,1,1,-1.3403970132622872e-4,0.9679710165105834
3,8,F3,CHFU,Ulidiidae,Individual,23,5,5,19,0,0.008327276283088799,0.00866237553640437,0.08196721311475409,1,1,1,-3.350992533155718e-4,0.9613155476915901
3,8,F4,CHFU,Musca_sp,Individual,30,1,1,3,0,0.003751035341810716,0.004616318970497239,0.21639344262295082,1,2,2,-8.652836286865235e-4,0.8125598265162078
3,8,F4,CHFU,Ulidiidae,Individual,30,1,1,13,0,0.003751035341810716,0.004616318970497239,0.21639344262295082,1,2,2,-8.652836286865235e-4,0.8125598265162078
3,8,F5,CHFU,Ulidiidae,Individual,46,1,1,15,0,0.0026254552566177597,0.0026924751072808753,0.01639344262295082,1,1,1,-6.701985066311566e-5,0.9751084604340878
3,8,F5,PUPA,Lasioglossum_sp,Individual,1,6,6,0,0,0.008000000000000004,0.008000000000000002,1,1,1,1,1.734723475976807e-18,1.0000000000000002
3,8,F6,LEMA,Andrena_humilis,Individual,17,1,1,2,2,0.012171603045432392,0.018727883623595898,2.4156862745098042,1,5,5,-0.006556280578163506,0.6499187676549301
3,8,F6,LEMA,Brassicogethes_sp,Individual,17,5,5,15,0,0.012171603045432392,0.018727883623595898,2.4156862745098042,1,5,5,-0.006556280578163506,0.6499187676549301
3,8,F6,LEMA,Episyrphus_balteatus,Individual,17,2,2,0,1,0.012171603045432392,0.018727883623595898,2.4156862745098042,1,5,5,-0.006556280578163506,0.6499187676549301
3,8,F6,LEMA,Lasiocampa_trifolii,Individual,17,3,3,0,0,0.012171603045432392,0.018727883623595898,2.4156862745098042,1,5,5,-0.006556280578163506,0.6499187676549301
3,8,F6,LEMA,Psilothrix_viridicoerulea,Individual,17,2,2,12,0,0.012171603045432392,0.018727883623595898,2.4156862745098042,1,5,5,-0.006556280578163506,0.6499187676549301
3,8,F6,PUPA,Psilothrix_viridicoerulea,Individual,9,1,1,0,0,0.0043458730451096765,0.008000000000000002,1,1,1,1,-0.0036541269548903254,0.5432341306387094
3,9,A6,CHFU,Psilothrix_viridicoerulea,Individual,16,6,6,26,1,0.0037522678266154225,0.008332331153802412,0.08,1,1,1,-0.00458006332718699,0.4503262961293967
3,9,B1,CHFU,Mordellidae,Individual,53,1,1,0,4,0.007686564342169306,0.012859716965141928,1.1066666666666667,1,2,2,-0.005173152622972623,0.597724223869376
3,9,B1,CHFU,Psilothrix_viridicoerulea,Individual,53,8,8,41,1,0.007686564342169306,0.012859716965141928,1.1066666666666667,1,2,2,-0.005173152622972623,0.597724223869376
3,9,B2,CHFU,Psilothrix_viridicoerulea,Individual,28,2,2,26,1,0.003103396999281236,0.004977445772375758,0.11757575757575758,1,2,2,-0.0018740487730945217,0.6234918753921392
3,9,B2,CHFU,Ulidiidae,Individual,28,1,1,0,0,0.003103396999281236,0.004977445772375758,0.11757575757575758,1,2,2,-0.0018740487730945217,0.6234918753921392
3,9,B6,CHFU,Psilothrix_viridicoerulea,Individual,18,1,1,12,0,0.0017827853785099782,0.0025461292663744757,0.013333333333333334,1,1,1,-7.633438878644975e-4,0.7001943703543968
3,9,C1,CHFU,Andrena_humilis,Individual,0,1,1,2,0,0.005087382233059248,0.010886387730157003,0.3433333333333333,1,2,2,-0.005799005497097756,0.46731591407188267
3,9,C1,CHFU,Psilothrix_viridicoerulea,Individual,0,7,7,36,1,0.005087382233059248,0.010886387730157003,0.3433333333333333,1,2,2,-0.005799005497097756,0.46731591407188267
3,9,C2,CHFU,Psilothrix_viridicoerulea,Individual,58,4,4,15,0,0.002964474847373247,0.006017850398831238,0.05333333333333334,1,1,1,-0.003053375551457991,0.492613583074281
3,9,C3,CHFU,Psilothrix_viridicoerulea,Individual,31,3,3,29,1,0.0025705783577521556,0.004860610021345649,0.04,1,1,1,-0.002290031663593493,0.5288592062443424
3,9,C5,CHFU,Psilothrix_viridicoerulea,Individual,40.5,2,2,26,1,0.0021766818681310672,0.0037033696438600627,0.02666666666666667,1,1,1,-0.0015266877757289955,0.587757117829126
3,9,D1,CHFU,Andrena_sp,Individual,15,1,1,5,0,0.0022919155716092012,0.0036446521025974383,0.04904761904761905,1,2,2,-0.001352736530988237,0.6288434415937311
3,9,D1,CHFU,Psilothrix_viridicoerulea,Individual,15,1,1,12,0,0.0022919155716092012,0.0036446521025974383,0.04904761904761905,1,2,2,-0.001352736530988237,0.6288434415937311
3,9,D2,CHFU,Andrena_sp,Individual,9.5,1,1,4,0,0.017593878706702485,0.00826774321678307,1.549047619047619,1,4,4,0.009326135489919415,2.1280146522920385
3,9,D2,CHFU,Brassicogethes_sp,Individual,9.5,1,1,0,0,0.017593878706702485,0.00826774321678307,1.549047619047619,1,4,4,0.009326135489919415,2.1280146522920385
3,9,D2,CHFU,Psilothrix_viridicoerulea,Individual,9.5,1,1,5,0,0.017593878706702485,0.00826774321678307,1.549047619047619,1,4,4,0.009326135489919415,2.1280146522920385
3,9,D2,CHFU,Syrphidae,Individual,9.5,1,1,1,0,0.017593878706702485,0.00826774321678307,1.549047619047619,1,4,4,0.009326135489919415,2.1280146522920385
3,9,D2,LEMA,Brassicogethes_sp,Individual,30,4,4,29,1,0.004167534150150504,0.006918799539671828,0.17261904761904762,1,2,2,-0.002751265389521324,0.6023493130931465
3,9,D2,LEMA,Sphaerophoria_scripta,Individual,30,1,1,2,0,0.004167534150150504,0.006918799539671828,0.17261904761904762,1,2,2,-0.002751265389521324,0.6023493130931465
3,9,D3,CHFU,Andrena_sp,Individual,79.5,3,3,4,0,0.004769709730486897,0.007232609654589161,0.288961038961039,1,2,2,-0.0024628999241022636,0.6594728539594931
3,9,D3,CHFU,Ulidiidae,Individual,79.5,2,2,3,0,0.004769709730486897,0.007232609654589161,0.288961038961039,1,2,2,-0.0024628999241022636,0.6594728539594931
3,9,D5,CHFU,Ulidiidae,Individual,25,1,1,0,0,0.0023156040200390587,0.002662965017404582,0.09090909090909091,1,1,1,-3.473609973655232e-4,0.8695585578123466
3,9,D5,LEMA,Brassicogethes_sp,Individual,48,1,1,7,0,0.004604220773213199,0.004313067410571265,0.5119047619047619,1,2,2,2.9115336264193444e-4,1.0675049413622244
3,9,D5,LEMA,Lasioglossum_malachurum,Individual,48,1,1,0,3,0.004604220773213199,0.004313067410571265,0.5119047619047619,1,2,2,2.9115336264193444e-4,1.0675049413622244
3,9,D5,PUPA,Lasioglossum_malachurum,Individual,12,1,1,2,1,0.001942329446630049,0.0032767142142142132,0.125,1,1,1,-0.0013343847675841643,0.5927674248197559
3,9,D6,CHFU,Psilothrix_viridicoerulea,Individual,20,3,3,14,1,0.0025705783577521556,0.0048606100213456505,0.04,1,1,1,-0.002290031663593495,0.5288592062443421
3,9,D6,PUPA,Lasioglossum_malachurum,Individual,83,6,6,2,1,0.004709532235335844,0.012715840840840835,0.75,1,1,1,-0.00800630860550499,0.3703673468615408
3,9,E1,CHFU,Andrena_argentata,Individual,21,1,1,2,0,0.0038421378306804956,0.0073203143036791145,0.30333333333333334,1,2,2,-0.003478176472998619,0.5248596810589782
3,9,E1,CHFU,Psilothrix_viridicoerulea,Individual,21,4,4,10,0,0.0038421378306804956,0.0073203143036791145,0.30333333333333334,1,2,2,-0.003478176472998619,0.5248596810589782
3,9,E1,LEMA,Brassicogethes_sp,Individual,21,1,1,13,1,0.003336375463289361,0.0036132545171515006,0.08333333333333333,1,2,2,-2.7687905386213985e-4,0.9233712841019523
3,9,E1,LEMA,Psilothrix_viridicoerulea,Individual,21,1,1,0,1,0.003336375463289361,0.0036132545171515006,0.08333333333333333,1,2,2,-2.7687905386213985e-4,0.9233712841019523
3,9,E1,PUPA,Lasioglossum_malachurum,Individual,41,1,1,2,1,0.0019423294466300487,0.0032767142142142137,0.125,1,1,1,-0.001334384767584165,0.5927674248197556
3,9,E2,CHFU,Andrena_sp,Individual,16,3,3,4,0,0.003310175957807647,0.005841697775043358,0.12047619047619047,1,2,2,-0.0025315218172357115,0.5666462191777933
3,9,E2,CHFU,Psilothrix_viridicoerulea,Individual,16,1,1,10,0,0.003310175957807647,0.005841697775043358,0.12047619047619047,1,2,2,-0.0025315218172357115,0.5666462191777933
3,9,E3,CHFU,Andrena_sp,Individual,20,3,3,4,0,0.004097968937049825,0.00815617853001453,0.14714285714285713,1,2,2,-0.004058209592964705,0.5024373757844318
3,9,E3,CHFU,Psilothrix_viridicoerulea,Individual,20,3,3,14,1,0.004097968937049825,0.00815617853001453,0.14714285714285713,1,2,2,-0.004058209592964705,0.5024373757844318
3,9,E4,CHFU,Psilothrix_viridicoerulea,Individual,56,3,3,12,0,0.0034972934889023247,0.006134686149861343,0.13090909090909092,1,2,2,-0.0026373926609590185,0.5700851524378914
3,9,E4,CHFU,Ulidiidae,Individual,56,1,1,3,0,0.0034972934889023247,0.006134686149861343,0.13090909090909092,1,2,2,-0.0026373926609590185,0.5700851524378914
3,9,E5,CHFU,Andrena_sp,Individual,42,10,10,5,0,0.006874087309502209,0.013531357628604083,0.37047619047619046,1,2,2,-0.006657270319101874,0.5080116495458669
3,9,E5,CHFU,Psilothrix_viridicoerulea,Individual,42,1,1,14,1,0.006874087309502209,0.013531357628604083,0.37047619047619046,1,2,2,-0.006657270319101874,0.5080116495458669
3,9,F1,CHFU,Musca_sp,Individual,45,1,1,2,0,0.003613461310363873,0.0040812128750982906,0.25757575757575757,1,2,2,-4.677515647344174e-4,0.8853890794110679
3,9,F1,CHFU,Ulidiidae,Individual,45,1,1,0,0,0.003613461310363873,0.0040812128750982906,0.25757575757575757,1,2,2,-4.677515647344174e-4,0.8853890794110679
3,9,F6,CHFU,Andrena_humilis,Individual,69,1,1,2,0,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
3,9,F6,CHFU,Andrena_sp,Individual,69,1,1,5,0,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
3,9,F6,CHFU,Cylindromyia_sp,Individual,69,1,1,0,0,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
3,9,F6,CHFU,Eristalis_sp,Individual,69,1,1,0,0,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
3,9,F6,CHFU,Psilothrix_viridicoerulea,Individual,69,3,3,24,1,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
3,9,F6,CHFU,Ulidiidae,Individual,69,1,1,3,0,0.009278237259496861,0.013414048873915379,2.4166233766233765,1,6,6,-0.0041358116144185175,0.6916805914982975
