Plot,ID,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,Week
7,Brassicogethes_sp,A6 LEMA,1,16,0,17
7,Cryptocephalus_sp,A6 LEMA,1,0,0,17
7,Psilothrix_viridicoerulea,B1 LEMA,1,6,0,17
7,Brassicogethes_sp,B2 LEMA,1,16,0,17
7,Brassicogethes_sp,B4 LEMA,1,16,0,17
7,Brassicogethes_sp,B5 LEMA,3,16,0,17
7,Brassicogethes_sp,C1 LEMA,1,16,0,17
7,Brassicogethes_sp,C3 LEMA,1,16,0,17
7,Psilothrix_viridicoerulea,C4 LEMA,1,6,0,17
7,Brassicogethes_sp,C5 LEMA,1,16,0,17
7,Brassicogethes_sp,C6 LEMA,6,16,0,17
7,Brassicogethes_sp,D1 LEMA,2,16,0,17
7,Brassicogethes_sp,D6 LEMA,4,16,0,17
7,Brassicogethes_sp,E1 LEMA,2,16,0,17
7,Brassicogethes_sp,E4 LEMA,2,16,0,17
7,Psilothrix_viridicoerulea,E4 LEMA,1,6,0,17
7,Episyrphus_balteatus,E6 BEMA,2,0,0,17
7,Brassicogethes_sp,E6 LEMA,4,16,0,17
7,Lasioglossum_sp,F1 SPRU,1,0,0,17
7,Psilothrix_viridicoerulea,F2 LEMA,1,6,0,17
7,Brassicogethes_sp,F3 LEMA,2,16,0,17
7,Psilothrix_viridicoerulea,F3 LEMA,1,6,0,17
7,Brassicogethes_sp,F4 LEMA,1,16,0,17
7,Psilothrix_viridicoerulea,F4 LEMA,1,6,0,17
7,Brassicogethes_sp,F5 LEMA,4,16,0,17
8,Brassicogethes_sp,A5 LEMA,2,15,0,17
8,Brassicogethes_sp,A6 LEMA,1,15,0,17
8,Brassicogethes_sp,B2 LEMA,3,15,0,17
8,Psilothrix_viridicoerulea,B2 LEMA,2,8,0,17
8,Psilothrix_viridicoerulea,B3 LEMA,2,8,0,17
8,Brassicogethes_sp,B4 LEMA,4,15,0,17
8,Brassicogethes_sp,B5 LEMA,2,15,0,17
8,Cryptocephalus_sp,B5 LEMA,1,0,0,17
8,Brassicogethes_sp,B6 LEMA,7,15,0,17
8,Psilothrix_viridicoerulea,B6 LEMA,1,8,0,17
8,Brassicogethes_sp,C1 LEMA,2,15,0,17
8,Brassicogethes_sp,C2 LEMA,1,15,0,17
8,Psilothrix_viridicoerulea,C3 LEMA,1,8,0,17
8,Brassicogethes_sp,C4 LEMA,3,15,0,17
8,Psilothrix_viridicoerulea,C4 LEMA,1,8,0,17
8,Brassicogethes_sp,C5 LEMA,2,15,0,17
8,Brassicogethes_sp,D4 LEMA,2,15,0,17
8,Brassicogethes_sp,E1 LEMA,1,15,0,17
8,Lomatia_sp,E3 BEMA,6,0,2,17
8,Lomatia_sp,E3 LEMA,2,1,1,17
8,Psilothrix_viridicoerulea,E3 LEMA,1,8,0,17
8,Brassicogethes_sp,E4 LEMA,3,15,0,17
8,Lomatia_sp,E4 LEMA,1,1,1,17
8,Psilothrix_viridicoerulea,E5 LEMA,1,8,0,17
8,Ulidiidae,F1 CHFU,1,0,0,17
8,Psilothrix_viridicoerulea,F1 LEMA,2,8,0,17
8,Brassicogethes_sp,F2 LEMA,1,15,0,17
8,Brassicogethes_sp,F3 LEMA,1,15,0,17
8,Brassicogethes_sp,F6 LEMA,4,15,0,17
8,Psilothrix_viridicoerulea,F6 LEMA,1,8,0,17
9,Mordellidae,A2 LEMA,1,3,1,17
9,Brassicogethes_sp,A3 LEMA,2,16,0,17
9,Psilothrix_viridicoerulea,A3 LEMA,1,8,0,17
9,Brassicogethes_sp,A4 LEMA,2,16,0,17
9,Mordellidae,B1 CHFU,1,0,4,17
9,Cryptocephalus_sp,B1 LEMA,1,0,0,17
9,Brassicogethes_sp,B2 LEMA,2,16,0,17
9,Mordellidae,B2 LEMA,1,3,1,17
9,Psilothrix_viridicoerulea,B2 LEMA,1,8,0,17
9,Brassicogethes_sp,B3 LEMA,1,16,0,17
9,Psilothrix_viridicoerulea,B3 LEMA,2,8,0,17
9,Brassicogethes_sp,B4 LEMA,6,16,0,17
9,Mordellidae,B4 LEMA,1,3,1,17
9,Andrena_sp,B5 LEMA,1,0,0,17
9,Brassicogethes_sp,B5 LEMA,2,16,0,17
9,Brassicogethes_sp,C1 LEMA,3,16,0,17
9,Lagorina_sericea,C1 LEMA,1,0,0,17
9,Psilothrix_viridicoerulea,C1 LEMA,1,8,0,17
9,Brassicogethes_sp,C4 LEMA,4,16,0,17
9,Psilothrix_viridicoerulea,C4 LEMA,2,8,0,17
9,Brassicogethes_sp,C5 LEMA,2,16,0,17
9,Psilothrix_viridicoerulea,C5 LEMA,2,8,0,17
9,Psilothrix_viridicoerulea,C6 LEMA,2,8,0,17
9,Brassicogethes_sp,D1 LEMA,1,16,0,17
9,Psilothrix_viridicoerulea,D1 LEMA,1,8,0,17
9,Brassicogethes_sp,D2 LEMA,2,16,0,17
9,Brassicogethes_sp,D3 LEMA,5,16,0,17
9,Brassicogethes_sp,D6 LEMA,1,16,0,17
9,Brassicogethes_sp,E3 LEMA,2,16,0,17
9,Mordellidae,E3 LEMA,1,3,1,17
9,Brassicogethes_sp,E4 LEMA,1,16,0,17
9,Psilothrix_viridicoerulea,E4 LEMA,1,8,0,17
9,Brassicogethes_sp,E6 LEMA,6,16,0,17
9,Brassicogethes_sp,F6 LEMA,2,16,0,17
1,Brassicogethes_sp,A3 LEMA,1,28,0,19
1,Brassicogethes_sp,A4 LEMA,3,28,0,19
1,Brassicogethes_sp,A5 LEMA,4,28,0,19
1,Brassicogethes_sp,A6 LEMA,2,28,0,19
1,Brassicogethes_sp,B1 LEMA,2,28,0,19
1,Psilothrix_viridicoerulea,B1 LEMA,1,2,0,19
1,Brassicogethes_sp,B2 LEMA,2,28,0,19
1,Brassicogethes_sp,B3 LEMA,1,28,0,19
1,Brassicogethes_sp,B4 LEMA,1,28,0,19
1,Brassicogethes_sp,B5 LEMA,1,28,0,19
1,Brassicogethes_sp,B6 LEMA,2,28,0,19
1,Brassicogethes_sp,C2 LEMA,2,28,0,19
1,Brassicogethes_sp,C3 LEMA,3,28,0,19
1,Brassicogethes_sp,C4 LEMA,4,28,0,19
1,Brassicogethes_sp,C5 LEMA,1,28,0,19
1,Brassicogethes_sp,C6 LEMA,2,28,0,19
1,Brassicogethes_sp,D2 LEMA,2,28,0,19
1,Brassicogethes_sp,D3 LEMA,2,28,0,19
1,Brassicogethes_sp,D4 LEMA,2,28,0,19
1,Geometridae,D4 LEMA,1,0,0,19
1,Psilothrix_viridicoerulea,D4 LEMA,1,2,0,19
1,Brassicogethes_sp,D5 LEMA,2,28,0,19
1,Brassicogethes_sp,D6 LEMA,2,28,0,19
1,Brassicogethes_sp,E1 LEMA,1,28,0,19
1,Brassicogethes_sp,E2 LEMA,4,28,0,19
1,Brassicogethes_sp,E3 LEMA,3,28,0,19
1,Brassicogethes_sp,E4 LEMA,2,28,0,19
1,Brassicogethes_sp,E5 LEMA,1,28,0,19
1,Brassicogethes_sp,F1 LEMA,1,28,0,19
1,Brassicogethes_sp,F2 LEMA,4,28,0,19
1,Psilothrix_viridicoerulea,F3 LEMA,1,2,0,19
1,Brassicogethes_sp,F4 LEMA,1,28,0,19
1,Brassicogethes_sp,F5 LEMA,1,28,0,19
2,Braconidae,A3 LEMA,1,0,0,19
2,Brassicogethes_sp,B2 LEMA,2,15,0,19
2,Brassicogethes_sp,B3 LEMA,2,15,0,19
2,Brassicogethes_sp,C2 LEMA,1,15,0,19
2,Brassicogethes_sp,C3 LEMA,2,15,0,19
2,Brassicogethes_sp,D2 LEMA,1,15,0,19
2,Psilothrix_viridicoerulea,D2 LEMA,1,4,0,19
2,Brassicogethes_sp,D3 LEMA,2,15,0,19
2,Brassicogethes_sp,D5 LEMA,1,15,0,19
2,Andrena_sp,D6 LEMA,2,0,0,19
2,Brassicogethes_sp,D6 LEMA,1,15,0,19
2,Brassicogethes_sp,E1 LEMA,2,15,0,19
2,Psilothrix_viridicoerulea,E2 LEMA,1,4,0,19
2,Sphaerophoria_scripta,E2 LEMA,1,1,0,19
2,Brassicogethes_sp,E3 LEMA,2,15,0,19
2,Psilothrix_viridicoerulea,E3 LEMA,1,4,0,19
2,Sphaerophoria_scripta,E3 LEMA,1,1,0,19
2,Brassicogethes_sp,E5 LEMA,1,15,0,19
2,Brassicogethes_sp,E6 LEMA,1,15,0,19
2,Mordellidae,E6 LEMA,1,0,0,19
2,Brassicogethes_sp,F2 LEMA,1,15,0,19
2,Brassicogethes_sp,F3 LEMA,1,15,0,19
2,Brassicogethes_sp,F4 LEMA,1,15,0,19
2,Psilothrix_viridicoerulea,F4 LEMA,1,4,0,19
2,Brassicogethes_sp,F5 LEMA,2,15,0,19
2,Psilothrix_viridicoerulea,F5 LEMA,1,4,0,19
3,Brassicogethes_sp,A1 LEMA,1,12,0,19
3,Psilothrix_viridicoerulea,A1 LEMA,1,17,0,19
3,Brassicogethes_sp,A2 LEMA,2,12,0,19
3,Psilothrix_viridicoerulea,A2 LEMA,2,17,0,19
3,Brassicogethes_sp,A6 LEMA,1,12,0,19
3,Psilothrix_viridicoerulea,A6 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,B1 LEMA,1,17,0,19
3,Brassicogethes_sp,B2 LEMA,1,12,0,19
3,Psilothrix_viridicoerulea,B2 LEMA,1,17,0,19
3,Brassicogethes_sp,B3 LEMA,1,12,0,19
3,Brassicogethes_sp,B4 LEMA,2,12,0,19
3,Brassicogethes_sp,B5 LEMA,1,12,0,19
3,Malachius_bipustulatus,B5 LEMA,1,2,0,19
3,Psilothrix_viridicoerulea,C1 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,C2 LEMA,3,17,0,19
3,Brassicogethes_sp,C3 LEMA,1,12,0,19
3,Malachius_bipustulatus,C3 LEMA,1,2,0,19
3,Psilothrix_viridicoerulea,C3 LEMA,3,17,0,19
3,Psilothrix_viridicoerulea,C4 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,C5 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,D2 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,D3 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,D5 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,D6 LEMA,1,17,0,19
3,Brassicogethes_sp,E1 LEMA,2,12,0,19
3,Brassicogethes_sp,E2 LEMA,2,12,0,19
3,Malachius_bipustulatus,E2 LEMA,1,2,0,19
3,Psilothrix_viridicoerulea,E2 LEMA,2,17,0,19
3,Brassicogethes_sp,E3 LEMA,1,12,0,19
3,Psilothrix_viridicoerulea,E3 LEMA,1,17,0,19
3,Sphaerophoria_scripta,E6 LEMA,1,1,0,19
3,Psilothrix_viridicoerulea,F1 LEMA,1,17,0,19
3,Psilothrix_viridicoerulea,F2 LEMA,2,17,0,19
3,Brassicogethes_sp,F3 LEMA,1,12,0,19
3,Sphaerophoria_scripta,F4 LEMA,1,1,0,19
3,Brassicogethes_sp,F6 LEMA,3,12,0,19
4,Brassicogethes_sp,A4 LEMA,1,8,0,19
4,Brassicogethes_sp,B1 LEMA,2,8,0,19
4,Brassicogethes_sp,B2 LEMA,1,8,0,19
4,Brassicogethes_sp,C3 LEMA,3,8,0,19
4,Psilothrix_viridicoerulea,C3 LEMA,2,2,0,19
4,Brassicogethes_sp,C5 LEMA,1,8,0,19
4,Brassicogethes_sp,D1 LEMA,1,8,0,19
4,Brassicogethes_sp,D6 LEMA,1,8,0,19
4,Psilothrix_viridicoerulea,E1 LEMA,1,2,0,19
4,Brassicogethes_sp,F2 LEMA,1,8,0,19
4,Lasioglossum_malachurum,F2 LEMA,1,0,0,19
4,Brassicogethes_sp,F3 LEMA,1,8,0,19
4,Psilothrix_viridicoerulea,F3 LEMA,1,2,0,19
5,Brassicogethes_sp,C6 LEMA,1,3,0,19
5,Brassicogethes_sp,F2 LEMA,2,3,0,19
5,Psilothrix_viridicoerulea,F3 LEMA,2,1,0,19
5,Brassicogethes_sp,F4 LEMA,1,3,0,19
5,Psilothrix_viridicoerulea,F4 LEMA,1,1,0,19
5,Brassicogethes_sp,F6 LEMA,3,3,0,19
6,Brassicogethes_sp,A3 LEMA,2,2,0,19
6,Psilothrix_viridicoerulea,A3 LEMA,1,3,0,19
6,Psilothrix_viridicoerulea,B6 LEMA,2,3,0,19
6,Malachius_bipustulatus,C6 LEMA,1,0,0,19
6,Brassicogethes_sp,D6 LEMA,1,2,0,19
6,Psilothrix_viridicoerulea,D6 LEMA,1,3,0,19
6,Brassicogethes_sp,E6 LEMA,1,2,0,19
6,Psilothrix_viridicoerulea,E6 LEMA,1,3,0,19
7,Braconidae,A1 LEMA,1,0,0,19
7,Psilothrix_viridicoerulea,A1 LEMA,1,7,0,19
7,Psilothrix_viridicoerulea,B1 LEMA,1,7,0,19
7,Malachius_bipustulatus,B2 LEMA,1,0,0,19
7,Musca_sp,B2 MESU,1,0,1,19
7,Psilothrix_viridicoerulea,B4 LEMA,1,7,0,19
7,Psilothrix_viridicoerulea,C1 LEMA,1,7,0,19
7,Sphaerophoria_scripta,C1 MESU,1,0,8,19
7,Musca_sp,C2 BEMA,1,0,1,19
7,Sphaerophoria_scripta,C2 BEMA,1,0,8,19
7,Brassicogethes_sp,C2 LEMA,1,2,0,19
7,Lasioglossum_malachurum,C4 CETE,1,0,3,19
7,Brassicogethes_sp,C4 LEMA,2,2,0,19
7,Lasioglossum_malachurum,C4 LEMA,1,2,1,19
7,Sphaerophoria_scripta,C4 LEMA,1,6,2,19
7,Sphaerophoria_scripta,D1 LEMA,1,6,2,19
7,Lasioglossum_malachurum,D6 LEMA,1,2,1,19
7,Nemotelus_sp,D6 LEMA,1,0,0,19
7,Sphaerophoria_scripta,D6 LEMA,4,6,2,19
7,Brassicogethes_sp,E2 LEMA,3,2,0,19
7,Psilothrix_viridicoerulea,E2 LEMA,3,7,0,19
7,Sphaerophoria_scripta,E2 LEMA,1,6,2,19
7,Sphaerophoria_scripta,E4 LEMA,1,6,2,19
7,Lasioglossum_malachurum,E5 LEMA,1,2,1,19
7,Psilothrix_viridicoerulea,E5 LEMA,1,7,0,19
7,Sphaerophoria_scripta,E6 LEMA,1,6,2,19
7,Psilothrix_viridicoerulea,F1 LEMA,1,7,0,19
7,Sphaerophoria_scripta,F4 LEMA,1,6,2,19
7,Psilothrix_viridicoerulea,F5 LEMA,2,7,0,19
8,Brassicogethes_sp,A1 LEMA,1,3,0,19
8,Psilothrix_viridicoerulea,C1 LEMA,1,4,0,19
8,Psilothrix_viridicoerulea,C5 LEMA,1,4,0,19
8,Brassicogethes_sp,C6 LEMA,1,3,0,19
8,Sphaerophoria_scripta,D1 LEMA,1,2,1,19
8,Brassicogethes_sp,D6 LEMA,2,3,0,19
8,Psilothrix_viridicoerulea,D6 LEMA,1,4,0,19
8,Sphaerophoria_scripta,D6 LEMA,1,2,1,19
8,Psilothrix_viridicoerulea,E1 LEMA,1,4,0,19
8,Brassicogethes_sp,F2 LEMA,1,3,0,19
8,Malachius_bipustulatus,F4 LEMA,1,1,0,19
8,Sphaerophoria_scripta,F5 BEMA,1,0,3,19
8,Lasioglossum_malachurum,F5 LEMA,1,0,0,19
8,Malachius_bipustulatus,F5 LEMA,1,1,0,19
8,Sphaerophoria_scripta,F5 LEMA,2,2,1,19
8,Psilothrix_viridicoerulea,F6 LEMA,1,4,0,19
9,Brassicogethes_sp,A1 LEMA,2,13,1,19
9,Brassicogethes_sp,A5 LEMA,1,13,1,19
9,Mordellidae,B1 LEMA,4,0,1,19
9,Oedemeridae,B3 LEMA,1,0,0,19
9,Brassicogethes_sp,B4 LEMA,2,13,1,19
9,Brassicogethes_sp,C1 LEMA,4,13,1,19
9,Brassicogethes_sp,C2 LEMA,4,13,1,19
9,Brassicogethes_sp,C3 LEMA,4,13,1,19
9,Brassicogethes_sp,C3 SCLA,1,0,14,19
9,Brassicogethes_sp,C5 LEMA,2,13,1,19
9,Brassicogethes_sp,C6 LEMA,3,13,1,19
9,Brassicogethes_sp,D1 LEMA,1,13,1,19
9,Sphaerophoria_scripta,D1 LEMA,1,2,0,19
9,Mordellidae,D1 SOAS,1,0,1,19
9,Psilothrix_viridicoerulea,D1 SOAS,1,0,1,19
9,Brassicogethes_sp,D2 LEMA,2,13,1,19
9,Brassicogethes_sp,E1 LEMA,1,13,1,19
9,Psilothrix_viridicoerulea,E1 LEMA,1,0,1,19
9,Brassicogethes_sp,E5 LEMA,3,13,1,19
9,Brassicogethes_sp,E6 LEMA,2,13,1,19
9,Lasioglossum_malachurum,E6 LEMA,1,0,0,19
9,Sphaerophoria_scripta,E6 LEMA,1,2,0,19
9,Brassicogethes_sp,F6 LEMA,1,13,1,19
9,Sphaerophoria_scripta,F6 LEMA,1,2,0,19
1,Brassicogethes_sp,B3 LEMA,2,7,0,21
1,Brassicogethes_sp,B4 LEMA,1,7,0,21
1,Psilothrix_viridicoerulea,B4 LEMA,1,1,0,21
1,Brassicogethes_sp,B6 LEMA,1,7,0,21
1,Brassicogethes_sp,C2 LEMA,1,7,0,21
1,Sphaerophoria_scripta,C6 LEMA,1,0,0,21
1,Brassicogethes_sp,D4 LEMA,1,7,0,21
1,Brassicogethes_sp,D5 LEMA,2,7,0,21
1,Psilothrix_viridicoerulea,D5 LEMA,1,1,0,21
1,Brassicogethes_sp,E2 LEMA,2,7,0,21
1,Episyrphus_balteatus,E2 LEMA,7,1,0,21
1,Cylindromyia_sp,F2 LEMA,1,0,0,21
1,Brassicogethes_sp,F3 LEMA,1,7,0,21
1,Episyrphus_balteatus,F3 LEMA,2,1,0,21
1,Braconidae,F4 LEMA,2,0,0,21
2,Braconidae,A2 LEMA,1,0,0,21
2,Brassicogethes_sp,A2 LEMA,3,5,0,21
2,Brassicogethes_sp,A3 LEMA,1,5,0,21
2,Anastoechus_sp,A6 LEMA,3,0,0,21
2,Brassicogethes_sp,B2 LEMA,1,5,0,21
2,Dilophus_sp,C4 LEMA,1,0,0,21
2,Brassicogethes_sp,E1 LEMA,1,5,0,21
2,Brassicogethes_sp,E2 LEMA,1,5,0,21
2,Osmia_ligurica,F2 LEMA,4,0,0,21
2,Brassicogethes_sp,F4 LEMA,1,5,0,21
3,Brassicogethes_sp,B6 LEMA,1,3,0,21
3,Cassida_sp,C2 LEMA,1,0,0,21
3,Brassicogethes_sp,C4 LEMA,1,3,0,21
3,Geometridae,E1 LEMA,1,0,0,21
3,Anastoechus_sp,E3 LEMA,1,0,0,21
3,Brassicogethes_sp,E6 LEMA,1,3,0,21
3,Brassicogethes_sp,F3 LEMA,3,3,0,21
4,Brassicogethes_sp,A6 LEMA,1,0,0,21
5,Brassicogethes_sp,F3 LEMA,1,1,0,21
5,Brassicogethes_sp,F6 LEMA,1,1,0,21
5,Psilothrix_viridicoerulea,F6 LEMA,1,0,0,21
7,Sphaerophoria_scripta,A2 SPRU,1,0,1,21
7,Brassicogethes_sp,A3 LEMA,1,1,0,21
7,Brassicogethes_sp,A4 LEMA,2,1,0,21
7,Lagorina_sericea,D4 LEMA,2,0,0,21
7,Sphaerophoria_scripta,D4 LEMA,1,0,1,21
8,Lasioglossum_malachurum,B4 MESU,1,0,0,21
8,Andrena_sp,B5 PUPA,1,0,1,21
8,Brassicogethes_sp,B5 PUPA,1,0,0,21
8,Cylindromyia_sp,C1 MESU,1,0,0,21
8,Andrena_sp,C4 LEMA,2,0,1,21
8,Anastoechus_sp,E5 LEMA,3,0,0,21
8,Osmia_ligurica,F5 MESU,1,1,0,21
8,Episyrphus_balteatus,F6 LEMA,2,0,1,21
8,Lasiocampa_trifolii,F6 LEMA,3,0,0,21
8,Episyrphus_balteatus,F6 MESU,1,0,1,21
8,Osmia_ligurica,F6 MESU,9,1,0,21
9,Brassicogethes_sp,B1 LEMA,1,7,0,21
9,Mordellidae,B1 LEMA,2,0,0,21
9,Sphaerophoria_scripta,B1 LEMA,2,2,0,21
9,Brassicogethes_sp,B2 LEMA,1,7,0,21
9,Oedemeridae,B3 LEMA,2,1,0,21
9,Sphaerophoria_scripta,B3 LEMA,2,2,0,21
9,Calliphoridae,B6 PUPA,1,0,0,21
9,Brassicogethes_sp,D1 LEMA,1,7,0,21
9,Sphaerophoria_scripta,D2 LEMA,1,2,0,21
9,Brassicogethes_sp,D3 LEMA,1,7,0,21
9,Euchloe_crameri,D3 LEMA,1,0,0,21
9,Brassicogethes_sp,D4 LEMA,1,7,0,21
9,Brassicogethes_sp,D5 LEMA,1,7,0,21
9,Brassicogethes_sp,D6 LEMA,1,7,0,21
9,Cylindromyia_sp,E2 LEMA,3,0,0,21
9,Lasiocampa_trifolii,E4 PUPA,2,0,0,21
9,Oedemeridae,F1 LEMA,1,1,0,21
9,Brassicogethes_sp,F6 LEMA,1,7,0,21
1,Andrena_sp,B6 LEMA,1,1,0,22
1,Brassicogethes_sp,D6 LEMA,2,1,0,22
1,Andrena_sp,E2 LEMA,4,1,0,22
1,Anastoechus_sp,E3 LEMA,2,1,0,22
1,Anastoechus_sp,E5 LEMA,3,1,0,22
1,Brassicogethes_sp,E6 LEMA,1,1,0,22
1,Psilothrix_viridicoerulea,F4 LEMA,1,0,0,22
2,Anastoechus_sp,A2 LEMA,1,3,4,22
2,Anastoechus_sp,B1 CETE,1,1,6,22
2,Anastoechus_sp,B1 LEMA,1,3,4,22
2,Anastoechus_sp,B1 PUPA,2,1,6,22
2,Anastoechus_sp,B2 LEMA,5,3,4,22
2,Andrena_sp,C5 LEMA,2,1,3,22
2,Andrena_sp,C5 PUPA,2,1,3,22
2,Andrena_sp,C6 CETE,1,0,4,22
2,Andrena_sp,C6 LEMA,1,1,3,22
2,Anastoechus_sp,C6 PUPA,2,1,6,22
2,Andrena_sp,C6 PUPA,2,1,3,22
2,Lasioglossum_malachurum,D2 CETE,2,1,3,22
2,Lasioglossum_malachurum,D2 LEMA,1,2,2,22
2,Lasioglossum_malachurum,D5 LEMA,1,2,2,22
2,Brassicogethes_sp,E2 LEMA,1,0,0,22
2,Lasioglossum_malachurum,E4 CETE,2,1,3,22
2,Anastoechus_sp,E5 CETE,2,1,6,22
2,Lasioglossum_malachurum,E5 LEMA,1,2,2,22
2,Ulidiidae,F1 LEMA,1,1,0,22
2,Anastoechus_sp,F2 LEMA,1,3,4,22
2,Ulidiidae,F2 LEMA,1,1,0,22
3,Andrena_sp,A4 LEMA,2,1,2,22
3,Andrena_sp,A4 PUPA,2,0,3,22
3,Andrena_sp,B5 CETE,2,0,3,22
3,Andrena_sp,B5 LEMA,1,1,2,22
3,Lasioglossum_malachurum,D2 LEMA,1,0,1,22
3,Lasioglossum_malachurum,D5 PUPA,6,0,1,22
3,Anastoechus_sp,E2 LEMA,1,2,2,22
3,Anastoechus_sp,E2 PUPA,1,1,3,22
3,Anastoechus_sp,F5 LEMA,2,2,2,22
3,Anastoechus_sp,F6 LEMA,3,2,2,22
3,Anastoechus_sp,F6 PUPA,3,1,3,22
7,Anastoechus_sp,E1 LEMA,1,0,0,22
7,Cylindromyia_sp,E1 LEMA,1,0,0,22
8,Andrena_sp,B4 PUPA,1,0,0,22
8,Anthicidae,D1 LEMA,8,0,0,22
8,Brassicogethes_sp,F6 LEMA,1,0,0,22
9,Anastoechus_sp,B1 LEMA,1,0,1,22
9,Anastoechus_sp,C3 BEMA,2,0,1,22
1,Psilothrix_viridicoerulea,E1 LEMA,1,0,0,23
1,Anastoechus_sp,F3 LEMA,1,0,0,23
2,Bombilus_major,A3 CETE,1,1,1,23
2,Bombilus_major,B2 CETE,1,1,1,23
2,Psilothrix_viridicoerulea,D6 LEMA,1,0,0,23
2,Bombilus_major,E6 PUPA,1,0,2,23
3,Bombilus_major,D5 LEMA,2,0,0,23
4,Brassicogethes_sp,A1 LEMA,1,0,0,23
4,Lasioglossum_sp,D2 LEMA,2,0,0,23
4,Ulidiidae,D3 LEMA,1,0,0,23
5,Lasioglossum_sp,D2 LEMA,2,0,0,23
5,Ulidiidae,F1 LEMA,1,1,0,23
5,Ulidiidae,F6 LEMA,1,1,0,23
8,Vanessa_cardui,D4 PUPA,2,0,0,23
8,Anthicidae,D5 PUPA,1,0,0,23
8,Lasioglossum_sp,F5 PUPA,6,0,0,23
9,Melyridae,B4 CHMI,1,0,0,23
9,Diptera,E2 SCLA,1,0,0,23
1,Bombilus_major,A2 CETE,1,0,0,24
1,Lasioglossum_malachurum,D6 PUPA,1,1,2,24
1,Lasioglossum_malachurum,F5 LEMA,1,1,2,24
1,Lasioglossum_malachurum,F6 LEMA,3,1,2,24
1,Lasioglossum_malachurum,F6 PUPA,1,1,2,24
2,Bombilus_major,A5 CETE,2,0,2,24
2,Bombilus_major,A6 PUPA,2,1,1,24
2,Lasioglossum_malachurum,C2 LEMA,1,0,0,24
2,Lasioglossum_immunitum,C2 PUPA,2,0,0,24
2,Bombilus_major,C6 PUPA,1,1,1,24
3,Lasioglossum_malachurum,A3 PUPA,1,7,7,24
3,Sarcophaga_sp,A5 LEMA,3,0,0,24
3,Bombilus_major,B1 PUPA,1,0,0,24
3,Lasioglossum_malachurum,B4 PUPA,2,7,7,24
3,Lasioglossum_malachurum,B5 LEMA,2,6,8,24
3,Lasioglossum_malachurum,B5 PUPA,3,7,7,24
3,Lasioglossum_malachurum,C3 LEMA,3,6,8,24
3,Lasioglossum_malachurum,C3 PUPA,2,7,7,24
3,Lasioglossum_malachurum,D6 LEMA,2,6,8,24
3,Lasioglossum_malachurum,E1 LEMA,2,6,8,24
3,Lasioglossum_malachurum,E1 PUPA,1,7,7,24
3,Lasioglossum_malachurum,E2 LEMA,1,6,8,24
3,Lasioglossum_malachurum,F1 LEMA,1,6,8,24
3,Lasioglossum_malachurum,F1 PUPA,1,7,7,24
3,Lasioglossum_malachurum,F3 LEMA,2,6,8,24
3,Lasioglossum_malachurum,F4 PUPA,2,7,7,24
3,Lasioglossum_malachurum,F6 PUPA,1,7,7,24
4,Lasioglossum_malachurum,A2 LEMA,3,1,0,24
4,Lasioglossum_malachurum,A6 LEMA,2,1,0,24
4,Anthicidae,B3 LEMA,1,0,0,24
4,Cryptocephalus_sp,C3 LEMA,1,0,0,24
4,Lasioglossum_immunitum,D1 LEMA,1,1,0,24
4,Lasioglossum_immunitum,D2 LEMA,1,1,0,24
6,Lasioglossum_malachurum,C6 LEMA,4,0,1,24
6,Lasioglossum_malachurum,C6 PUPA,2,0,1,24
8,Sarcophaga_sp,B2 PUPA,5,3,0,24
8,Sarcophaga_sp,B6 PUPA,1,3,0,24
8,Sarcophaga_sp,D6 PUPA,3,3,0,24
8,Sarcophaga_sp,E5 PUPA,1,3,0,24
8,Psilothrix_viridicoerulea,F6 PUPA,1,0,0,24
9,Lasioglossum_malachurum,D5 LEMA,1,0,3,24
9,Lasioglossum_malachurum,D5 PUPA,1,2,1,24
9,Lasioglossum_malachurum,D6 PUPA,1,2,1,24
9,Lasioglossum_malachurum,E1 PUPA,1,2,1,24
9,Eristalis_sp,E6 CETE,1,0,0,24
1,Lasioglossum_malachurum,A3 CETE,1,0,3,25
1,Lasioglossum_malachurum,C2 PUPA,1,1,2,25
1,Lasioglossum_malachurum,F6 LEMA,2,0,3,25
1,Lasioglossum_malachurum,F6 PUPA,2,1,2,25
2,Lasioglossum_malachurum,A2 PUPA,1,2,1,25
2,Lasioglossum_malachurum,A5 PUPA,2,2,1,25
2,Lasioglossum_malachurum,C6 PUPA,2,2,1,25
2,Lasioglossum_malachurum,E2 CETE,2,0,3,25
2,Bombilus_major,F3 CETE,1,0,0,25
3,Lasioglossum_malachurum,A3 CETE,2,0,2,25
3,Pieris_brassicae,B1 PUPA,1,2,0,25
3,Lasioglossum_malachurum,D4 PUPA,2,1,1,25
3,Pieris_brassicae,E1 PUPA,1,2,0,25
3,Pieris_brassicae,E2 PUPA,1,2,0,25
